TIME,SPEED
36.287,86.4753
36.289,86.4719
36.291,86.4685
36.293,86.4652
36.295,86.4618
36.297,86.4584
36.299,86.4551
36.301,86.4517
36.303,86.4483
36.305,86.4449
36.307,86.4416
36.309,86.4382
36.311,86.4348
36.313,86.4314
36.315,86.4281
36.317,86.4247
36.319,86.4213
36.321,86.4179
36.323,86.4146
36.325,86.4112
36.327,86.4078
36.329,86.4044
36.331,86.4011
36.333,86.3977
36.335,86.3943
36.337,86.3909
36.339,86.3876
36.341,86.3842
36.343,86.3808
36.345,86.3775
36.347,86.3741
36.349,86.3707
36.351,86.3673
36.353,86.3640
36.355,86.3606
36.357,86.3572
36.359,86.3538
36.361,86.3505
36.363,86.3471
36.365,86.3437
36.367,86.3404
36.369,86.3370
36.371,86.3336
36.373,86.3303
36.375,86.3269
36.377,86.3235
36.379,86.3201
36.381,86.3168
36.383,86.3134
36.385,86.3100
36.387,86.3067
36.389,86.3033
36.391,86.2999
36.393,86.2966
36.395,86.2932
36.397,86.2898
36.399,86.2865
36.401,86.2831
36.403,86.2797
36.405,86.2763
36.407,86.2730
36.409,86.2696
36.411,86.2662
36.413,86.2629
36.415,86.2595
36.417,86.2561
36.419,86.2528
36.421,86.2494
36.423,86.2460
36.425,86.2427
36.427,86.2393
36.429,86.2359
36.431,86.2326
36.433,86.2292
36.435,86.2258
36.437,86.2225
36.439,86.2191
36.441,86.2158
36.443,86.2124
36.445,86.2090
36.447,86.2057
36.449,86.2023
36.451,86.1989
36.453,86.1956
36.455,86.1922
36.457,86.1888
36.459,86.1855
36.461,86.1821
36.463,86.1787
36.465,86.1754
36.467,86.1720
36.469,86.1687
36.471,86.1653
36.473,86.1619
36.475,86.1586
36.477,86.1552
36.479,86.1518
36.481,86.1485
36.483,86.1451
36.485,86.1417
36.487,86.1384
36.489,86.1350
36.491,86.1317
36.493,86.1283
36.495,86.1249
36.497,86.1216
36.499,86.1182
36.501,86.1148
36.503,86.1115
36.505,86.1081
36.507,86.1047
36.509,86.1014
36.511,86.0980
36.513,86.0947
36.515,86.0913
36.517,86.0880
36.519,86.0846
36.521,86.0813
36.523,86.0779
36.525,86.0745
36.527,86.0712
36.529,86.0678
36.531,86.0645
36.533,86.0611
36.535,86.0577
36.537,86.0544
36.539,86.0510
36.541,86.0477
36.543,86.0443
36.545,86.0410
36.547,86.0376
36.549,86.0342
36.551,86.0309
36.553,86.0275
36.555,86.0242
36.557,86.0208
36.559,86.0175
36.561,86.0141
36.563,86.0107
36.565,86.0074
36.567,86.0040
36.569,86.0007
36.571,85.9973
36.573,85.9940
36.575,85.9906
36.577,85.9872
36.579,85.9839
36.581,85.9805
36.583,85.9772
36.585,85.9738
36.587,85.9705
36.589,85.9671
36.591,85.9638
36.593,85.9604
36.595,85.9571
36.597,85.9537
36.599,85.9504
36.601,85.9470
36.603,85.9437
36.605,85.9403
36.607,85.9370
36.609,85.9336
36.611,85.9303
36.613,85.9269
36.615,85.9236
36.617,85.9202
36.619,85.9169
36.621,85.9135
36.623,85.9102
36.625,85.9068
36.627,85.9035
36.629,85.9001
36.631,85.8968
36.633,85.8934
36.635,85.8901
36.637,85.8867
36.639,85.8834
36.641,85.8800
36.643,85.8767
36.645,85.8733
36.647,85.8700
36.649,85.8666
36.651,85.8633
36.653,85.8599
36.655,85.8566
36.657,85.8532
36.659,85.8499
36.661,85.8465
36.663,85.8432
36.665,85.8398
36.667,85.8365
36.669,85.8332
36.671,85.8298
36.673,85.8265
36.675,85.8231
36.677,85.8198
36.679,85.8164
36.681,85.8131
36.683,85.8097
36.685,85.8064
36.687,85.8030
36.689,85.7997
36.691,85.7964
36.693,85.7930
36.695,85.7897
36.697,85.7863
36.699,85.7830
36.701,85.7796
36.703,85.7763
36.705,85.7729
36.707,85.7696
36.709,85.7662
36.711,85.7629
36.713,85.7596
36.715,85.7562
36.717,85.7529
36.719,85.7495
36.721,85.7462
36.723,85.7428
36.725,85.7395
36.727,85.7362
36.729,85.7328
36.731,85.7295
36.733,85.7261
36.735,85.7228
36.737,85.7195
36.739,85.7161
36.741,85.7128
36.743,85.7094
36.745,85.7061
36.747,85.7027
36.749,85.6994
36.751,85.6961
36.753,85.6927
36.755,85.6894
36.757,85.6860
36.759,85.6827
36.761,85.6794
36.763,85.6760
36.765,85.6727
36.767,85.6693
36.769,85.6660
36.771,85.6627
36.773,85.6593
36.775,85.6560
36.777,85.6526
36.779,85.6493
36.781,85.6460
36.783,85.6426
36.785,85.6393
36.787,85.6360
36.789,85.6326
36.791,85.6293
36.793,85.6259
36.795,85.6226
36.797,85.6192
36.799,85.6159
36.801,85.6126
36.803,85.6092
36.805,85.6059
36.807,85.6026
36.809,85.5992
36.811,85.5959
36.813,85.5925
36.815,85.5892
36.817,85.5859
36.819,85.5825
36.821,85.5792
36.823,85.5759
36.825,85.5725
36.827,85.5692
36.829,85.5659
36.831,85.5625
36.833,85.5592
36.835,85.5558
36.837,85.5525
36.839,85.5492
36.841,85.5458
36.843,85.5425
36.845,85.5392
36.847,85.5358
36.849,85.5325
36.851,85.5292
36.853,85.5258
36.855,85.5225
36.857,85.5192
36.859,85.5158
36.861,85.5125
36.863,85.5091
36.865,85.5058
36.867,85.5025
36.869,85.4991
36.871,85.4958
36.873,85.4925
36.875,85.4891
36.877,85.4858
36.879,85.4825
36.881,85.4791
36.883,85.4758
36.885,85.4725
36.887,85.4692
36.889,85.4658
36.891,85.4625
36.893,85.4592
36.895,85.4558
36.897,85.4525
36.899,85.4492
36.901,85.4459
36.903,85.4425
36.905,85.4392
36.907,85.4359
36.909,85.4325
36.911,85.4292
36.913,85.4259
36.915,85.4225
36.917,85.4192
36.919,85.4159
36.921,85.4125
36.923,85.4092
36.925,85.4059
36.927,85.4026
36.929,85.3992
36.931,85.3959
36.933,85.3926
36.935,85.3892
36.937,85.3859
36.939,85.3826
36.941,85.3793
36.943,85.3759
36.945,85.3726
36.947,85.3693
36.949,85.3659
36.951,85.3626
36.953,85.3593
36.955,85.3560
36.957,85.3527
36.959,85.3493
36.961,85.3460
36.963,85.3427
36.965,85.3394
36.967,85.3360
36.969,85.3327
36.971,85.3294
36.973,85.3261
36.975,85.3227
36.977,85.3194
36.979,85.3161
36.981,85.3128
36.983,85.3095
36.985,85.3061
36.987,85.3028
36.989,85.2995
36.991,85.2962
36.993,85.2928
36.995,85.2895
36.997,85.2862
36.999,85.2829
37.001,85.2795
37.003,85.2762
37.005,85.2729
37.007,85.2696
37.009,85.2663
37.011,85.2629
37.013,85.2596
37.015,85.2563
37.017,85.2530
37.019,85.2496
37.021,85.2463
37.023,85.2430
37.025,85.2397
37.027,85.2364
37.029,85.2331
37.031,85.2297
37.033,85.2264
37.035,85.2231
37.037,85.2198
37.039,85.2165
37.041,85.2132
37.043,85.2098
37.045,85.2065
37.047,85.2032
37.049,85.1999
37.051,85.1966
37.053,85.1933
37.055,85.1899
37.057,85.1866
37.059,85.1833
37.061,85.1800
37.063,85.1767
37.065,85.1734
37.067,85.1700
37.069,85.1667
37.071,85.1634
37.073,85.1601
37.075,85.1568
37.077,85.1535
37.079,85.1501
37.081,85.1468
37.083,85.1435
37.085,85.1402
37.087,85.1369
37.089,85.1336
37.091,85.1302
37.093,85.1269
37.095,85.1236
37.097,85.1203
37.099,85.1170
37.101,85.1137
37.103,85.1104
37.105,85.1071
37.107,85.1038
37.109,85.1004
37.111,85.0971
37.113,85.0938
37.115,85.0905
37.117,85.0872
37.119,85.0839
37.121,85.0806
37.123,85.0773
37.125,85.0740
37.127,85.0706
37.129,85.0673
37.131,85.0640
37.133,85.0607
37.135,85.0574
37.137,85.0541
37.139,85.0508
37.141,85.0475
37.143,85.0442
37.145,85.0408
37.147,85.0375
37.149,85.0342
37.151,85.0309
37.153,85.0276
37.155,85.0243
37.157,85.0210
37.159,85.0177
37.161,85.0144
37.163,85.0110
37.165,85.0077
37.167,85.0044
37.169,85.0011
37.171,84.9978
37.173,84.9945
37.175,84.9912
37.177,84.9879
37.179,84.9846
37.181,84.9813
37.183,84.9780
37.185,84.9746
37.187,84.9713
37.189,84.9680
37.191,84.9647
37.193,84.9614
37.195,84.9581
37.197,84.9548
37.199,84.9515
37.201,84.9482
37.203,84.9449
37.205,84.9416
37.207,84.9383
37.209,84.9350
37.211,84.9317
37.213,84.9284
37.215,84.9251
37.217,84.9217
37.219,84.9184
37.221,84.9151
37.223,84.9118
37.225,84.9085
37.227,84.9052
37.229,84.9019
37.231,84.8986
37.233,84.8953
37.235,84.8920
37.237,84.8887
37.239,84.8854
37.241,84.8821
37.243,84.8788
37.245,84.8755
37.247,84.8722
37.249,84.8689
37.251,84.8656
37.253,84.8623
37.255,84.8590
37.257,84.8557
37.259,84.8524
37.261,84.8490
37.263,84.8457
37.265,84.8424
37.267,84.8391
37.269,84.8358
37.271,84.8325
37.273,84.8292
37.275,84.8259
37.277,84.8226
37.279,84.8193
37.281,84.8160
37.283,84.8127
37.285,84.8094
37.287,84.8061
37.288,84.8028
37.290,84.7995
37.292,84.7962
37.294,84.7929
37.296,84.7896
37.298,84.7863
37.300,84.7830
37.302,84.7797
37.304,84.7764
37.306,84.7731
37.308,84.7698
37.310,84.7665
37.312,84.7632
37.314,84.7599
37.316,84.7566
37.318,84.7533
37.320,84.7500
37.322,84.7467
37.324,84.7434
37.326,84.7401
37.328,84.7368
37.330,84.7335
37.332,84.7302
37.334,84.7269
37.336,84.7236
37.338,84.7203
37.340,84.7170
37.342,84.7138
37.344,84.7105
37.346,84.7072
37.348,84.7039
37.350,84.7006
37.352,84.6973
37.354,84.6940
37.356,84.6907
37.358,84.6874
37.360,84.6841
37.362,84.6808
37.364,84.6775
37.366,84.6742
37.368,84.6709
37.370,84.6676
37.372,84.6643
37.374,84.6610
37.376,84.6577
37.378,84.6544
37.380,84.6511
37.382,84.6478
37.384,84.6445
37.386,84.6412
37.388,84.6379
37.390,84.6347
37.392,84.6314
37.394,84.6281
37.396,84.6248
37.398,84.6215
37.400,84.6182
37.402,84.6149
37.404,84.6116
37.406,84.6083
37.408,84.6050
37.410,84.6018
37.412,84.5985
37.414,84.5952
37.416,84.5919
37.418,84.5886
37.420,84.5853
37.422,84.5820
37.424,84.5787
37.426,84.5755
37.428,84.5722
37.430,84.5689
37.432,84.5656
37.434,84.5623
37.436,84.5590
37.438,84.5557
37.440,84.5524
37.442,84.5491
37.444,84.5459
37.446,84.5426
37.448,84.5393
37.450,84.5360
37.452,84.5327
37.454,84.5294
37.456,84.5261
37.458,84.5228
37.460,84.5195
37.462,84.5163
37.464,84.5130
37.466,84.5097
37.468,84.5064
37.470,84.5031
37.472,84.4998
37.474,84.4965
37.476,84.4933
37.478,84.4900
37.480,84.4867
37.482,84.4834
37.484,84.4801
37.486,84.4768
37.488,84.4736
37.490,84.4703
37.492,84.4670
37.494,84.4637
37.496,84.4604
37.498,84.4572
37.500,84.4539
37.502,84.4506
37.504,84.4473
37.506,84.4440
37.508,84.4407
37.510,84.4375
37.512,84.4342
37.514,84.4309
37.516,84.4276
37.518,84.4243
37.520,84.4211
37.522,84.4178
37.524,84.4145
37.526,84.4112
37.528,84.4079
37.530,84.4046
37.532,84.4014
37.534,84.3981
37.536,84.3948
37.538,84.3915
37.540,84.3882
37.542,84.3850
37.544,84.3817
37.546,84.3784
37.548,84.3751
37.550,84.3718
37.552,84.3686
37.554,84.3653
37.556,84.3620
37.558,84.3587
37.560,84.3555
37.562,84.3522
37.564,84.3489
37.566,84.3456
37.568,84.3423
37.570,84.3391
37.572,84.3358
37.574,84.3325
37.576,84.3292
37.578,84.3259
37.580,84.3227
37.582,84.3194
37.584,84.3161
37.586,84.3128
37.588,84.3096
37.590,84.3063
37.592,84.3030
37.594,84.2997
37.596,84.2964
37.598,84.2932
37.600,84.2899
37.602,84.2866
37.604,84.2833
37.606,84.2801
37.608,84.2768
37.610,84.2735
37.612,84.2702
37.614,84.2669
37.616,84.2637
37.618,84.2604
37.620,84.2571
37.622,84.2538
37.624,84.2506
37.626,84.2473
37.628,84.2440
37.630,84.2407
37.632,84.2375
37.634,84.2342
37.636,84.2309
37.638,84.2277
37.640,84.2244
37.642,84.2211
37.644,84.2178
37.646,84.2146
37.648,84.2113
37.650,84.2080
37.652,84.2047
37.654,84.2015
37.656,84.1982
37.658,84.1949
37.660,84.1917
37.662,84.1884
37.664,84.1851
37.666,84.1818
37.668,84.1786
37.670,84.1753
37.672,84.1720
37.674,84.1687
37.676,84.1655
37.678,84.1622
37.680,84.1589
37.682,84.1556
37.684,84.1524
37.686,84.1491
37.688,84.1458
37.690,84.1426
37.692,84.1393
37.694,84.1360
37.696,84.1327
37.698,84.1295
37.700,84.1262
37.702,84.1229
37.704,84.1197
37.706,84.1164
37.708,84.1131
37.710,84.1099
37.712,84.1066
37.714,84.1033
37.716,84.1001
37.718,84.0968
37.720,84.0935
37.722,84.0903
37.724,84.0870
37.726,84.0837
37.728,84.0804
37.730,84.0772
37.732,84.0739
37.734,84.0706
37.736,84.0674
37.738,84.0641
37.740,84.0608
37.742,84.0576
37.744,84.0543
37.746,84.0510
37.748,84.0478
37.750,84.0445
37.752,84.0412
37.754,84.0380
37.756,84.0347
37.758,84.0314
37.760,84.0282
37.762,84.0249
37.764,84.0216
37.766,84.0184
37.768,84.0151
37.770,84.0118
37.772,84.0085
37.774,84.0053
37.776,84.0020
37.778,83.9988
37.780,83.9955
37.782,83.9922
37.784,83.9890
37.786,83.9857
37.788,83.9825
37.790,83.9792
37.792,83.9759
37.794,83.9727
37.796,83.9694
37.798,83.9661
37.800,83.9629
37.802,83.9596
37.804,83.9564
37.806,83.9531
37.808,83.9498
37.810,83.9466
37.812,83.9433
37.814,83.9401
37.816,83.9368
37.818,83.9335
37.820,83.9303
37.822,83.9270
37.824,83.9237
37.826,83.9205
37.828,83.9172
37.830,83.9140
37.832,83.9107
37.834,83.9074
37.836,83.9042
37.838,83.9009
37.840,83.8977
37.842,83.8944
37.844,83.8911
37.846,83.8879
37.848,83.8846
37.850,83.8814
37.852,83.8781
37.854,83.8748
37.856,83.8716
37.858,83.8683
37.860,83.8651
37.862,83.8618
37.864,83.8586
37.866,83.8553
37.868,83.8521
37.870,83.8488
37.872,83.8456
37.874,83.8423
37.876,83.8390
37.878,83.8358
37.880,83.8325
37.882,83.8293
37.884,83.8260
37.886,83.8228
37.888,83.8195
37.890,83.8163
37.892,83.8130
37.894,83.8098
37.896,83.8065
37.898,83.8033
37.900,83.8000
37.902,83.7967
37.904,83.7935
37.906,83.7902
37.908,83.7870
37.910,83.7837
37.912,83.7805
37.914,83.7772
37.916,83.7740
37.918,83.7707
37.920,83.7674
37.922,83.7642
37.924,83.7609
37.926,83.7577
37.928,83.7544
37.930,83.7512
37.932,83.7479
37.934,83.7447
37.936,83.7414
37.938,83.7382
37.940,83.7349
37.942,83.7317
37.944,83.7284
37.946,83.7252
37.948,83.7220
37.950,83.7187
37.952,83.7154
37.954,83.7122
37.956,83.7090
37.958,83.7057
37.960,83.7025
37.962,83.6992
37.964,83.6960
37.966,83.6927
37.968,83.6895
37.970,83.6862
37.972,83.6830
37.974,83.6797
37.976,83.6765
37.978,83.6732
37.980,83.6700
37.982,83.6667
37.984,83.6635
37.986,83.6602
37.988,83.6570
37.990,83.6537
37.992,83.6505
37.994,83.6472
37.996,83.6440
37.998,83.6407
38.000,83.6375
38.002,83.6342
38.004,83.6310
38.006,83.6277
38.008,83.6245
38.010,83.6213
38.012,83.6180
38.014,83.6148
38.016,83.6115
38.018,83.6083
38.020,83.6050
38.022,83.6018
38.024,83.5985
38.026,83.5953
38.028,83.5921
38.030,83.5888
38.032,83.5856
38.034,83.5823
38.036,83.5791
38.038,83.5758
38.040,83.5726
38.042,83.5693
38.044,83.5661
38.046,83.5629
38.048,83.5596
38.050,83.5564
38.052,83.5531
38.054,83.5499
38.056,83.5466
38.058,83.5434
38.060,83.5401
38.062,83.5369
38.064,83.5337
38.066,83.5304
38.068,83.5272
38.070,83.5239
38.072,83.5207
38.074,83.5174
38.076,83.5142
38.078,83.5109
38.080,83.5077
38.082,83.5045
38.084,83.5012
38.086,83.4980
38.088,83.4947
38.090,83.4915
38.092,83.4883
38.094,83.4850
38.096,83.4818
38.098,83.4785
38.100,83.4753
38.102,83.4721
38.104,83.4688
38.106,83.4656
38.108,83.4623
38.110,83.4591
38.112,83.4559
38.114,83.4526
38.116,83.4494
38.118,83.4461
38.120,83.4429
38.122,83.4397
38.124,83.4364
38.126,83.4332
38.128,83.4300
38.130,83.4267
38.132,83.4235
38.134,83.4202
38.136,83.4170
38.138,83.4138
38.140,83.4105
38.142,83.4073
38.144,83.4040
38.146,83.4008
38.148,83.3976
38.150,83.3943
38.152,83.3911
38.154,83.3878
38.156,83.3846
38.158,83.3814
38.160,83.3781
38.162,83.3749
38.164,83.3716
38.166,83.3684
38.168,83.3652
38.170,83.3620
38.172,83.3587
38.174,83.3555
38.176,83.3523
38.178,83.3490
38.180,83.3458
38.182,83.3426
38.184,83.3393
38.186,83.3361
38.188,83.3329
38.190,83.3296
38.192,83.3264
38.194,83.3232
38.196,83.3200
38.198,83.3167
38.200,83.3135
38.202,83.3102
38.204,83.3070
38.206,83.3038
38.208,83.3006
38.210,83.2974
38.212,83.2941
38.214,83.2909
38.216,83.2877
38.218,83.2844
38.220,83.2812
38.222,83.2780
38.224,83.2747
38.226,83.2715
38.228,83.2683
38.230,83.2650
38.232,83.2618
38.234,83.2585
38.236,83.2553
38.238,83.2521
38.240,83.2489
38.242,83.2456
38.244,83.2424
38.246,83.2392
38.248,83.2360
38.250,83.2328
38.252,83.2295
38.254,83.2263
38.256,83.2231
38.258,83.2199
38.260,83.2166
38.262,83.2134
38.264,83.2101
38.266,83.2069
38.268,83.2036
38.270,83.2005
38.272,83.1972
38.274,83.1940
38.276,83.1907
38.278,83.1876
38.280,83.1843
38.282,83.1811
38.284,83.1778
38.286,83.1746
38.288,83.1714
38.290,83.1682
38.292,83.1650
38.294,83.1617
38.296,83.1585
38.298,83.1553
38.300,83.1520
38.302,83.1488
38.304,83.1455
38.306,83.1423
38.308,83.1391
38.310,83.1359
38.312,83.1326
38.314,83.1294
38.316,83.1261
38.318,83.1229
38.320,83.1197
38.322,83.1165
38.324,83.1132
38.326,83.1100
38.328,83.1068
38.330,83.1036
38.332,83.1003
38.334,83.0971
38.336,83.0939
38.338,83.0906
38.340,83.0874
38.342,83.0842
38.344,83.0810
38.346,83.0778
38.348,83.0745
38.350,83.0713
38.352,83.0681
38.354,83.0649
38.356,83.0617
38.358,83.0584
38.360,83.0552
38.362,83.0520
38.364,83.0488
38.366,83.0456
38.368,83.0423
38.370,83.0391
38.372,83.0359
38.374,83.0327
38.376,83.0295
38.378,83.0263
38.380,83.0230
38.382,83.0198
38.384,83.0166
38.386,83.0134
38.388,83.0102
38.390,83.0070
38.392,83.0037
38.394,83.0005
38.396,82.9973
38.398,82.9941
38.400,82.9909
38.402,82.9877
38.404,82.9844
38.406,82.9812
38.408,82.9780
38.410,82.9748
38.412,82.9716
38.414,82.9684
38.416,82.9652
38.418,82.9619
38.420,82.9587
38.422,82.9555
38.424,82.9523
38.426,82.9491
38.428,82.9459
38.430,82.9427
38.432,82.9394
38.434,82.9362
38.436,82.9330
38.438,82.9298
38.440,82.9266
38.442,82.9233
38.444,82.9201
38.446,82.9169
38.448,82.9137
38.450,82.9105
38.452,82.9073
38.454,82.9040
38.456,82.9008
38.458,82.8976
38.460,82.8944
38.462,82.8912
38.464,82.8880
38.466,82.8847
38.468,82.8815
38.470,82.8783
38.472,82.8751
38.474,82.8719
38.476,82.8687
38.478,82.8655
38.480,82.8623
38.482,82.8590
38.484,82.8558
38.486,82.8526
38.488,82.8494
38.490,82.8462
38.492,82.8430
38.494,82.8398
38.496,82.8366
38.498,82.8334
38.500,82.8301
38.502,82.8269
38.504,82.8237
38.506,82.8205
38.508,82.8173
38.510,82.8141
38.512,82.8109
38.514,82.8077
38.516,82.8044
38.518,82.8012
38.520,82.7980
38.522,82.7948
38.524,82.7916
38.526,82.7884
38.528,82.7852
38.530,82.7820
38.532,82.7788
38.534,82.7756
38.536,82.7724
38.538,82.7691
38.540,82.7659
38.542,82.7627
38.544,82.7595
38.546,82.7563
38.548,82.7531
38.550,82.7499
38.552,82.7467
38.554,82.7435
38.556,82.7403
38.558,82.7371
38.560,82.7339
38.562,82.7306
38.564,82.7274
38.566,82.7242
38.568,82.7210
38.570,82.7178
38.572,82.7146
38.574,82.7114
38.576,82.7082
38.578,82.7050
38.580,82.7018
38.582,82.6986
38.584,82.6954
38.586,82.6922
38.588,82.6890
38.590,82.6858
38.592,82.6826
38.594,82.6793
38.596,82.6761
38.598,82.6729
38.600,82.6697
38.602,82.6665
38.604,82.6633
38.606,82.6601
38.608,82.6569
38.610,82.6537
38.612,82.6505
38.614,82.6473
38.616,82.6441
38.618,82.6409
38.620,82.6377
38.622,82.6345
38.624,82.6313
38.626,82.6281
38.628,82.6248
38.630,82.6216
38.632,82.6184
38.634,82.6152
38.636,82.6121
38.638,82.6088
38.640,82.6056
38.642,82.6024
38.644,82.5992
38.646,82.5961
38.648,82.5928
38.650,82.5897
38.652,82.5864
38.654,82.5832
38.656,82.5801
38.658,82.5768
38.660,82.5737
38.662,82.5704
38.664,82.5673
38.666,82.5641
38.668,82.5608
38.670,82.5577
38.672,82.5544
38.674,82.5513
38.676,82.5481
38.678,82.5449
38.680,82.5417
38.682,82.5384
38.684,82.5353
38.686,82.5321
38.688,82.5289
38.690,82.5257
38.692,82.5225
38.694,82.5193
38.696,82.5161
38.698,82.5129
38.700,82.5097
38.702,82.5065
38.704,82.5033
38.706,82.5001
38.708,82.4969
38.710,82.4937
38.712,82.4905
38.714,82.4873
38.716,82.4841
38.718,82.4809
38.720,82.4777
38.722,82.4745
38.724,82.4713
38.726,82.4681
38.728,82.4649
38.730,82.4617
38.732,82.4585
38.734,82.4554
38.736,82.4522
38.738,82.4490
38.740,82.4458
38.742,82.4426
38.744,82.4394
38.746,82.4362
38.748,82.4330
38.750,82.4298
38.752,82.4266
38.754,82.4234
38.756,82.4202
38.758,82.4170
38.760,82.4138
38.762,82.4107
38.764,82.4075
38.766,82.4043
38.768,82.4011
38.770,82.3979
38.772,82.3947
38.774,82.3915
38.776,82.3883
38.778,82.3851
38.780,82.3819
38.782,82.3787
38.784,82.3755
38.786,82.3723
38.788,82.3691
38.790,82.3660
38.792,82.3628
38.794,82.3596
38.796,82.3564
38.798,82.3532
38.800,82.3500
38.802,82.3468
38.804,82.3436
38.806,82.3405
38.808,82.3373
38.810,82.3341
38.812,82.3309
38.814,82.3277
38.816,82.3245
38.818,82.3213
38.820,82.3182
38.822,82.3150
38.824,82.3118
38.826,82.3086
38.828,82.3054
38.830,82.3022
38.832,82.2990
38.834,82.2958
38.836,82.2927
38.838,82.2895
38.840,82.2863
38.842,82.2831
38.844,82.2799
38.846,82.2767
38.848,82.2735
38.850,82.2704
38.852,82.2672
38.854,82.2640
38.856,82.2608
38.858,82.2576
38.860,82.2544
38.862,82.2512
38.864,82.2481
38.866,82.2449
38.868,82.2417
38.870,82.2385
38.872,82.2353
38.874,82.2321
38.876,82.2290
38.878,82.2258
38.880,82.2226
38.882,82.2194
38.884,82.2162
38.886,82.2130
38.888,82.2099
38.890,82.2067
38.892,82.2035
38.894,82.2003
38.896,82.1971
38.898,82.1940
38.900,82.1908
38.902,82.1876
38.904,82.1844
38.906,82.1812
38.908,82.1780
38.910,82.1749
38.912,82.1717
38.914,82.1685
38.916,82.1653
38.918,82.1621
38.920,82.1589
38.922,82.1558
38.924,82.1526
38.926,82.1494
38.928,82.1462
38.930,82.1430
38.932,82.1399
38.934,82.1367
38.936,82.1335
38.938,82.1303
38.940,82.1271
38.942,82.1240
38.944,82.1208
38.946,82.1176
38.948,82.1144
38.950,82.1112
38.952,82.1080
38.954,82.1049
38.956,82.1017
38.958,82.0985
38.960,82.0953
38.962,82.0922
38.964,82.0890
38.966,82.0858
38.968,82.0826
38.970,82.0795
38.972,82.0763
38.974,82.0731
38.976,82.0699
38.978,82.0667
38.980,82.0636
38.982,82.0604
38.984,82.0572
38.986,82.0540
38.988,82.0509
38.990,82.0477
38.992,82.0445
38.994,82.0413
38.996,82.0382
38.998,82.0350
39.000,82.0318
39.002,82.0286
39.004,82.0254
39.006,82.0223
39.008,82.0191
39.010,82.0159
39.012,82.0127
39.014,82.0095
39.016,82.0064
39.018,82.0032
39.020,82.0000
39.022,81.9968
39.024,81.9937
39.026,81.9905
39.028,81.9873
39.030,81.9841
39.032,81.9810
39.034,81.9778
39.036,81.9746
39.038,81.9714
39.040,81.9683
39.042,81.9651
39.044,81.9619
39.046,81.9588
39.048,81.9556
39.050,81.9524
39.052,81.9492
39.054,81.9461
39.056,81.9429
39.058,81.9397
39.060,81.9366
39.062,81.9334
39.064,81.9302
39.066,81.9270
39.068,81.9239
39.070,81.9207
39.072,81.9175
39.074,81.9144
39.076,81.9112
39.078,81.9080
39.080,81.9048
39.082,81.9017
39.084,81.8985
39.086,81.8953
39.088,81.8922
39.090,81.8890
39.092,81.8858
39.094,81.8826
39.096,81.8795
39.098,81.8763
39.100,81.8731
39.102,81.8699
39.104,81.8668
39.106,81.8636
39.107,81.8604
39.109,81.8573
39.111,81.8541
39.113,81.8509
39.115,81.8478
39.117,81.8446
39.119,81.8414
39.121,81.8382
39.123,81.8351
39.125,81.8319
39.127,81.8288
39.129,81.8256
39.131,81.8224
39.133,81.8193
39.135,81.8161
39.137,81.8129
39.139,81.8098
39.141,81.8066
39.143,81.8034
39.145,81.8003
39.147,81.7971
39.149,81.7939
39.151,81.7908
39.153,81.7876
39.155,81.7844
39.157,81.7813
39.159,81.7781
39.161,81.7750
39.163,81.7718
39.165,81.7686
39.167,81.7655
39.169,81.7623
39.171,81.7591
39.173,81.7560
39.175,81.7528
