TIME,DISTANCE,MARKERS,SPEED,MOTORRPMFRONT,MOTORRPMREAR,POWERELECTRICALFRONT,POWERELECTRICALREAR,POWERELECTRICALTOTAL,POWERBALANCE,EFFICIENCYFRONT,EFFICIENCYREAR,TORQUEMECHANICALFRONT,TORQUEMECHANICALREAR,TORQUEROTORFRONT,TORQUEROTORREAR
167.308008,11228.484,0,79.86147,16674.25,16718.05,111.947,223.894,335.841,0.333333,0.964,0.964,61.879,123.396,58.308,125.907
167.328008,11230.079,0,79.86147,16700.21,16706.42,120.646,241.292,361.938,0.333333,0.964,0.964,66.573,133.065,65.212,138.145
167.348008,11231.673,0,79.86147,16671.56,16769.47,135.824,271.649,407.473,0.333333,0.964,0.964,75.079,149.286,73.448,146.316
167.368008,11233.267,0,79.7507,16624.73,16780.11,152.17,304.34,456.51,0.333333,0.964,0.964,84.329,167.129,86.298,166.708
167.388008,11234.862,0,79.7507,16676.74,16734.64,171.548,343.096,514.644,0.333333,0.964,0.964,94.83,188.904,88.227,191.537
167.408008,11236.458,0,79.7507,16713.03,16655.09,187.479,374.958,562.437,0.333333,0.964,0.964,103.347,207.41,105.447,213.198
167.428008,11238.053,0,79.7507,16672.25,16687.89,211.842,423.684,635.526,0.333333,0.964,0.964,117.066,234.046,118.746,222.572
167.448008,11239.65,0,79.7507,16676.11,16707.95,225.512,451.024,676.536,0.333333,0.964,0.964,124.676,248.744,116.897,249.147
167.468008,11241.248,0,79.88512,16699.11,16698.02,244.425,488.85,733.275,0.333333,0.964,0.964,134.906,269.817,131.25,264.987
167.488008,11242.847,0,79.88512,16703.36,16709.97,250,500,750,0.333333,0.964,0.964,137.934,275.745,135.727,273.752
167.508008,11244.447,0,79.88512,16734,16702.87,250,500,750,0.333333,0.964,0.964,137.707,275.864,132.851,273.717
167.528008,11246.048,0,79.88512,16782.18,16700.93,250,500,750,0.333333,0.964,0.964,137.303,275.932,133.352,270.107
167.548008,11247.65,0,79.88512,16796.71,16720.33,250,500,750,0.333333,0.964,0.964,137.153,275.594,136.354,271.535
167.568008,11249.253,0,80.24764,16758.05,16776.07,250,500,750,0.333333,0.964,0.964,137.43,274.721,140.68,266.306
167.588008,11250.858,0,80.24764,16841.65,16799.98,250,500,750,0.333333,0.964,0.964,136.853,274.288,129.326,270.246
167.608008,11252.465,0,80.24764,16870.42,16769.47,250,500,750,0.333333,0.964,0.964,136.468,274.525,144.545,297.278
167.628008,11254.073,0,80.24764,16814.37,16860.18,250,500,750,0.333333,0.964,0.964,136.863,273.43,151.096,256.804
167.648008,11255.683,0,80.24764,16846.13,16866.83,250,500,750,0.333333,0.964,0.964,136.667,272.568,144.506,334.042
167.668008,11257.295,0,80.61314,16844.54,16834.85,250,500,750,0.333333,0.964,0.964,136.737,273.845,138.737,256.858
167.688008,11258.908,0,80.61314,16821.6,16838.21,250,500,750,0.333333,0.964,0.964,136.927,273.141,138.543,323.138
167.708008,11260.523,0,80.61314,16807.86,16842.37,250,500,750,0.333333,0.964,0.964,137.077,273.538,134.739,275.584
167.728008,11262.139,0,80.61314,16809.85,16829.42,250,500,750,0.333333,0.964,0.964,136.943,273.676,146.751,283.203
167.748008,11263.756,0,80.61314,16835.54,16847.73,250,500,750,0.333333,0.964,0.964,136.885,273.529,131.12,267.494
167.768008,11265.374,0,80.92599,16824.33,16869.1,250,500,750,0.333333,0.964,0.964,136.92,273.332,137.006,251.847
167.788008,11266.993,0,80.92599,16846.72,16926.75,250,500,750,0.333333,0.964,0.964,136.771,272.374,133.395,253.633
167.808008,11268.614,0,80.92599,16846.91,16913.18,250,500,750,0.333333,0.964,0.964,136.752,272.478,135.239,265.673
167.828008,11270.235,0,80.92599,16839.68,16929.78,250,500,750,0.333333,0.964,0.964,136.707,271.902,145.904,297.297
167.848008,11271.857,0,80.92599,16895.44,16936.12,250,500,750,0.333333,0.964,0.964,136.389,272.053,131.765,271.051
167.868008,11273.478,0,81.16326,16937.35,16931.41,250,500,750,0.333333,0.964,0.964,136.04,272.093,132.61,274.825
167.888008,11275.101,0,81.16326,16954.68,16972.44,250,500,750,0.333333,0.964,0.964,135.878,271.519,134.844,265.54
167.908008,11276.725,0,81.16326,16954.42,16990.05,250,500,750,0.333333,0.964,0.964,135.906,271.199,132.146,269.211
167.928008,11278.351,0,81.16326,16967.28,16978.86,250,500,750,0.333333,0.964,0.964,135.79,271.344,133.39,272.899
167.948008,11279.977,0,81.16326,16957.83,16961.85,250,500,750,0.333333,0.964,0.964,135.849,271.643,135.157,270.411
167.968008,11281.605,0,81.49016,16946.03,16962.92,250,500,750,0.333333,0.964,0.964,135.937,271.65,135.961,267.916
167.988008,11283.233,0,81.49016,16945.33,16984.28,250,500,750,0.333333,0.964,0.964,135.964,271.299,133.804,268.534
168.008008,11284.863,0,81.49016,16969.88,16993.54,250,500,750,0.333333,0.964,0.964,135.779,271.151,132.345,268.344
168.028008,11286.495,0,81.49016,16987.29,17001.94,250,500,750,0.333333,0.964,0.964,135.633,271.013,132.935,268.628
168.048008,11288.127,0,81.49016,17001.6,17012.9,250,500,750,0.333333,0.964,0.964,135.519,270.862,132.823,266.054
168.068008,11289.76,0,81.80646,17029.95,17024.32,250,500,750,0.333333,0.964,0.964,135.287,270.645,133.221,269.521
168.088008,11291.394,0,81.80646,17049.04,17039.73,250,500,750,0.333333,0.964,0.964,135.12,270.48,134.746,260.942
168.108008,11293.029,0,81.80646,17073.57,17050.87,250,500,750,0.333333,0.964,0.964,134.969,270.266,129.927,264.66
168.128008,11294.665,0,81.80646,17079,17067.81,250,500,750,0.333333,0.964,0.964,134.864,270.02,136.448,262.031
168.148008,11296.303,0,81.80646,17073.91,17092.04,250,500,750,0.333333,0.964,0.964,134.942,269.579,132.562,267.732
168.168008,11297.943,0,82.16612,17079.46,17102.55,250,500,750,0.333333,0.964,0.964,134.887,269.421,133.604,266.802
168.188008,11299.584,0,82.16612,17081.97,17109.4,250,500,750,0.333333,0.964,0.964,134.864,269.368,133.922,260.959
168.208008,11301.226,0,82.16612,17093.21,17111.99,250,500,750,0.333333,0.964,0.964,134.781,269.276,133.327,266.238
168.228008,11302.87,0,82.16612,17117.08,17108.71,250,500,750,0.333333,0.964,0.964,134.593,269.281,133.147,271.209
168.248008,11304.515,0,82.16612,17130.03,17118.14,250,500,750,0.333333,0.964,0.964,134.496,269.197,132.53,264.263
168.268008,11306.161,0,82.53372,17139.73,17141.15,250,500,750,0.333333,0.964,0.964,134.421,268.791,132.29,268.688
168.288008,11307.808,0,82.53372,17158.91,17168.03,250,500,750,0.333333,0.964,0.964,134.293,268.413,129.752,263.694
168.308008,11309.457,0,82.53372,17186.34,17188.12,249.999,500,749.999,0.333332,0.964,0.964,134.085,268.075,128.862,265.965
168.328008,11311.107,0,82.53372,17252.49,17215.23,250,500,750,0.333333,0.964,0.964,133.551,267.711,130.519,259.329
168.348008,11312.758,0,82.53372,17257.4,17252.4,250,500,750,0.333333,0.964,0.964,133.508,267.155,131.009,256.522
168.368008,11314.411,0,82.87702,17242.22,17324.58,250,500,750,0.333333,0.964,0.964,133.648,265.949,128.729,265.415
168.388008,11316.066,0,82.87702,17263.8,17329.53,250,500,750,0.333333,0.964,0.964,133.488,265.871,127.768,265.522
168.408008,11317.723,0,82.87702,17258.86,17299.61,250,500,750,0.333333,0.964,0.964,133.487,266.358,132.057,263.048
168.428008,11319.381,0,82.87702,17266.24,17299.24,250,500,750,0.333333,0.964,0.964,133.436,266.371,131.256,262.345
168.448008,11321.041,0,82.87702,17282.92,17279.39,250,500,750,0.333333,0.964,0.964,133.307,266.656,131.164,264.915
168.468008,11322.702,0,83.23738,17275.55,17273.81,250,500,750,0.333333,0.964,0.964,133.344,266.638,133.377,276.109
168.488008,11324.364,0,83.23738,17276.73,17303.19,250,500,750,0.333333,0.964,0.964,133.348,266.31,131.925,262.27
168.508008,11326.027,0,83.23738,17280.98,17311.31,250,500,750,0.333333,0.964,0.964,133.339,266.185,129.362,262.164
168.528008,11327.691,0,83.23738,17305.17,17317.42,250,500,750,0.333333,0.964,0.964,133.123,266.109,132.391,260.064
168.548008,11329.356,0,83.23738,17307.04,17338.97,250,500,750,0.333333,0.964,0.964,133.123,265.822,130.818,255.032
168.568008,11331.023,0,83.56692,17360.42,17359.91,250,500,750,0.333333,0.964,0.964,132.725,265.417,129.187,263.862
168.588008,11332.69,0,83.56692,17411.74,17347.46,250,500,750,0.333333,0.964,0.964,132.347,265.638,127.351,260.792
168.608008,11334.357,0,83.56692,17425.09,17388.56,250,500,750,0.333333,0.964,0.964,132.202,264.945,131.986,267.142
168.628008,11336.026,0,83.56692,17414.91,17462.18,250,500,750,0.333333,0.964,0.964,132.248,263.904,135.544,257.756
168.648008,11337.697,0,83.56692,17383.43,17494.59,250,500,750,0.333333,0.964,0.964,132.542,263.333,129.834,266.335
168.668008,11339.369,0,83.89951,17404.67,17484.08,250,500,750,0.333333,0.964,0.964,132.395,263.468,128.072,268.993
168.688008,11341.044,0,83.89951,17428.4,17440.06,250,500,750,0.333333,0.964,0.964,132.19,264.177,130.543,264.837
168.708008,11342.72,0,83.89951,17435.9,17438.36,250,500,750,0.333333,0.964,0.964,132.147,264.221,128.974,262.83
168.728008,11344.396,0,83.89951,17435.41,17446.92,250,500,750,0.333333,0.964,0.964,132.135,264.127,130.756,258.817
168.748008,11346.073,0,83.89951,17444.68,17466.29,250,500,750,0.333333,0.964,0.964,132.081,263.861,128.828,255.603
168.768008,11347.751,0,84.22689,17467.62,17492.48,250,500,750,0.333333,0.964,0.964,131.876,263.435,132.138,258.627
168.788008,11349.43,0,84.22689,17494.58,17511.74,250,500,750,0.333333,0.964,0.964,131.665,263.156,132.8,257.13
168.808008,11351.111,0,84.22689,17513.33,17521.84,250,500,750,0.333333,0.964,0.964,131.56,262.949,128.698,263.021
168.828008,11352.792,0,84.22689,17535.99,17537.89,250,500,750,0.333333,0.964,0.964,131.385,262.697,129.077,264.039
168.848008,11354.475,0,84.22689,17549.91,17564.63,250,500,750,0.333333,0.964,0.964,131.288,262.398,128.186,252.433
168.868008,11356.159,0,84.53993,17567.26,17582.26,250,500,750,0.333333,0.964,0.964,131.148,262.072,129.176,259.154
168.888008,11357.844,0,84.53993,17581.77,17613.94,250,500,750,0.333333,0.964,0.964,131.03,261.733,130.179,243.891
168.908008,11359.531,0,84.53993,17578.38,17628.15,250,500,750,0.333333,0.964,0.964,131.037,261.397,132.207,257.673
168.928008,11361.22,0,84.53993,17581.68,17653.11,250,500,750,0.333333,0.964,0.964,130.994,261.043,134.214,255.604
168.948008,11362.91,0,84.53993,17591.19,17631.66,250,500,750,0.333333,0.964,0.964,130.956,261.302,130.471,262.461
168.968008,11364.602,0,84.8651,17593.1,17624.86,250,500,750,0.333333,0.964,0.964,130.94,261.413,130.659,261.411
168.988008,11366.295,0,84.8651,17601.54,17629.39,250,500,750,0.333333,0.964,0.964,130.908,261.331,127.185,263.038
169.008008,11367.989,0,84.8651,17619.92,17629.72,250,500,750,0.333333,0.964,0.964,130.758,261.345,128.562,260.867
169.028008,11369.684,0,84.8651,17633,17633.87,250,500,750,0.333333,0.964,0.964,130.66,261.302,128.604,258.745
169.048008,11371.379,0,84.8651,17646.08,17657.6,250,500,750,0.333333,0.964,0.964,130.535,261.019,131.63,250.792
169.068008,11373.076,0,85.16817,17659.74,17687.68,250,500,750,0.333333,0.964,0.964,130.444,260.624,130.466,244.776
169.088008,11374.774,0,85.16817,17676.71,17713.46,250,500,750,0.333333,0.964,0.964,130.328,260.14,129.203,256.243
169.108008,11376.473,0,85.16817,17692.47,17735.68,250,500,750,0.333333,0.964,0.964,130.222,259.818,128.036,255.491
169.128008,11378.174,0,85.16817,17711.46,17742.92,250,500,750,0.333333,0.964,0.964,130.073,259.687,128.957,258.138
169.148008,11379.875,0,85.16817,17731.99,17748.82,250,500,750,0.333333,0.964,0.964,129.922,259.619,128.849,255.994
169.168008,11381.578,0,85.46755,17731.98,17750.51,250,500,750,0.333333,0.964,0.964,129.923,259.557,128.681,260.267
169.188008,11383.282,0,85.46755,17746.85,17763.61,250,500,750,0.333333,0.964,0.964,129.812,259.351,128.876,261.733
169.208008,11384.988,0,85.46755,17742.46,17785.2,250,500,750,0.333333,0.964,0.964,129.847,259.247,128.537,237.29
169.228008,11386.695,0,85.46755,17753.41,17784.7,249.999,499.999,749.998,0.333333,0.964,0.964,129.771,259.012,127.934,264.871
169.248008,11388.402,0,85.46755,17765.15,17790.29,249.996,499.993,749.989,0.333333,0.964,0.964,129.688,259.002,127.398,256.4
169.268008,11390.112,0,85.75048,17753.74,17765.68,174.542,349.08,523.622,0.333336,0.964,0.964,90.565,181.032,94.568,185.858
169.288008,11391.821,0,85.75048,17569.95,17644.62,-64.725,-129.756,-194.481,0.332809,0.964,0.964,-36.384,-72.717,-9.32,-51.756
169.308008,11393.526,0,85.75048,17371.78,17549.94,-95.995,-193.609,-289.604,0.33147,0.964,0.964,-54.647,-109.126,-46.26,-98.896
169.328008,11395.224,0,85.75048,17113.1,17382.17,-146.612,-297.228,-443.84,0.330326,0.964,0.964,-84.693,-169.127,-71.362,-155.625
169.348008,11396.913,0,85.75048,16882.41,17168.13,-168.112,-341.458,-509.57,0.32991,0.964,0.964,-98.526,-196.757,-97.707,-189.256
169.368008,11398.591,0,83.90045,16709.93,16896.56,-197.728,-399.809,-597.537,0.330905,0.964,0.964,-117.069,-233.929,-114.95,-207.904
169.388008,11400.257,0,83.90045,16657.91,16653.05,-199.505,-399.428,-598.933,0.333101,0.964,0.964,-118.612,-237.204,-130.862,-221.032
169.408008,11401.909,0,83.90045,16583.18,16567.86,-191.482,-382.55,-574.032,0.333574,0.964,0.964,-114.228,-228.477,-111.025,-227.958
169.428008,11403.548,0,83.90045,16602.7,16653.18,-183.964,-365.317,-549.281,0.334918,0.964,0.964,-108.14,-216.418,84.717,-132.235
169.448008,11405.175,0,83.90045,16351.88,16551.14,-177.279,-358.169,-535.448,0.331085,0.964,0.964,-107.219,-214.239,-99.99,-227.75
169.468008,11406.791,0,80.70234,16224.19,16452.04,-174.696,-354.277,-528.973,0.330255,0.964,0.964,-106.547,-212.819,-106.911,-178.486
169.488008,11408.394,0,80.70234,16074.22,16338.58,-173.68,-352.549,-526.229,0.330046,0.964,0.964,-106.861,-213.426,-100.329,-201.803
169.508008,11409.984,0,80.70234,15768.3,16196.52,-175.338,-359.195,-534.533,0.328021,0.964,0.964,-109.907,-219.328,-95.423,-204.241
169.528008,11411.562,0,80.70234,15426.87,15994.65,-182.764,-378.051,-560.815,0.32589,0.964,0.964,-117.192,-233.692,-113.448,-211.444
169.548008,11413.128,0,80.70234,15160.46,15700.27,-185.333,-382.986,-568.319,0.326107,0.964,0.964,-120.895,-241.108,-113.877,-211.288
169.568008,11414.68,0,77.56177,15225.75,15354.33,-188.203,-379.524,-567.727,0.331503,0.964,0.964,-122.31,-244.446,-122.406,-229.49
169.588008,11416.22,0,77.56177,15618.77,15145.86,-15,-30,-45,0.333333,0.964,0.964,-9.683,-19.705,-254.044,-155.177
169.608008,11417.747,0,77.56177,15357.25,15123.72,-175.474,-346.202,-521.676,0.336366,0.964,0.964,-113.007,-226.304,-106.931,-202.626
169.628008,11419.261,0,77.56177,15320.69,15310.94,-155.693,-311.091,-466.784,0.333544,0.964,0.964,-100.546,-201.112,-99.438,-208.579
169.648008,11420.764,0,77.56177,15169.66,15328.15,-146.14,-294.927,-441.067,0.331333,0.964,0.964,-95.286,-190.377,-90.22,-188.199
169.668008,11422.256,0,74.57231,15097.74,15282.05,-133.306,-269.3,-402.606,0.331108,0.964,0.964,-87.255,-174.291,-71.086,-162.048
169.688008,11423.739,0,74.57231,15002.88,15182.31,-123.665,-249.913,-373.578,0.331029,0.964,0.964,-81.527,-162.822,-76.279,-153.247
169.708008,11425.211,0,74.57231,14885.98,15080.12,-123.543,-249.97,-373.513,0.33076,0.964,0.964,-82.109,-163.957,-80.401,-153.424
169.728008,11426.673,0,74.57231,14731.83,14939.45,-135.163,-273.538,-408.701,0.330714,0.964,0.964,-90.675,-181.086,-75.894,-168.055
169.748008,11428.126,0,74.57231,14583.31,14775.53,-143.163,-289.545,-432.708,0.330854,0.964,0.964,-97.01,-193.768,-81.049,-175.579
169.768008,11429.567,0,72.04858,14263.75,14562.51,-168.718,-343.701,-512.419,0.329258,0.964,0.964,-116.891,-233.364,-101.362,-214.266
169.788008,11430.997,0,72.04858,14006.57,14340.16,-172.631,-352.482,-525.113,0.32875,0.964,0.964,-121.799,-243.116,-106.373,-231.995
169.808008,11432.414,0,72.04858,13589.34,14045.86,-176.755,-364.156,-540.911,0.326773,0.964,0.964,-128.509,-256.297,-109.831,-232.327
169.828008,11433.818,0,72.04858,13042.43,13758.56,-171.842,-360.796,-532.638,0.322624,0.964,0.964,-130.209,-259.163,-112.253,-228.046
169.848008,11435.211,0,72.04858,12678.18,13563.15,-162.848,-345.519,-508.367,0.320336,0.964,0.964,-126.763,-251.931,-91.772,-234.846
169.868008,11436.592,0,69.00266,11828.15,13254.12,-150.215,-332.214,-482.429,0.311372,0.963,0.964,-125.462,-247.931,-92.5,-233.105
169.888008,11437.962,0,69.00266,12239.69,13314.71,-144.675,-312.173,-456.848,0.316681,0.963,0.964,-117.001,-231.827,-108.713,-209.225
169.908008,11439.321,0,69.00266,12470.4,13236.84,-15,-30,-45,0.333333,0.963,0.964,-12.079,-22.525,-154.202,-112.908
169.928008,11440.669,0,69.00266,12966.21,13208.73,-144.806,-294.544,-439.35,0.329591,0.964,0.964,-110.59,-220.72,-113.825,-220.027
169.948008,11442.005,0,69.00266,13476.46,13391.42,-150.901,-295.913,-446.814,0.337727,0.964,0.964,-108.68,-217.862,112.313,-131.234
169.968008,11443.33,0,66.11625,13239.14,13249.62,-144.046,-288.244,-432.29,0.333216,0.964,0.964,-107.609,-215.205,-99.183,-201.932
169.988008,11444.644,0,66.11625,13086.29,13297.74,-139.256,-282.112,-421.368,0.330486,0.964,0.964,-105.179,-210.013,-89.004,-212.915
170.008008,11445.948,0,66.11625,12869.77,13217.92,-134.185,-274.744,-408.929,0.328138,0.964,0.964,-103.138,-205.63,-94.394,-193.359
170.028008,11447.24,0,66.11625,12620.59,13087.34,-125.839,-259.605,-385.444,0.326478,0.964,0.964,-98.597,-196.313,-84.002,-190.899
170.048008,11448.522,0,66.11625,12355.89,12951.48,-118.509,-246.834,-365.343,0.324377,0.964,0.964,-94.864,-188.539,-80.038,-172.65
170.068008,11449.794,0,63.56119,12066.43,12744.7,-113.154,-237.259,-350.413,0.322916,0.963,0.964,-92.793,-184.145,-79.101,-162.767
170.088008,11451.057,0,63.56119,11759.45,12454.53,-103.062,-216.746,-319.808,0.322262,0.963,0.964,-86.818,-172.027,-79.323,-131.34
170.108008,11452.312,0,63.56119,11535.38,11991.14,-92.342,-190.949,-283.291,0.325962,0.962,0.963,-79.221,-157.312,-58.508,-94.073
170.128008,11453.561,0,63.56119,11479.74,11362.07,-88.852,-176.639,-265.491,0.334671,0.962,0.962,-76.762,-153.741,-75.396,-91.598
170.148008,11454.804,0,63.56119,11524.25,10945.59,-87.677,-168.284,-255.961,0.342541,0.962,0.961,-75.512,-152.553,-82.199,-134.109
170.168008,11456.039,0,61.66664,12016.59,10874.96,-90.61,-166.86,-257.47,0.351925,0.963,0.961,-74.857,-152.697,-92.598,-183.166
170.188008,11457.266,0,61.66664,12068.71,11252.33,-90.239,-170.11,-260.349,0.346608,0.963,0.962,-74.263,-150.598,-97.516,-218.658
170.208008,11458.483,0,61.66664,12215.72,11890.16,-89.93,-175.26,-265.19,0.339115,0.963,0.963,-72.939,-146.732,-73.894,-230.546
170.228008,11459.69,0,61.66664,12186.16,12194.74,-87.022,-173.972,-260.994,0.333425,0.963,0.963,-70.738,-141.49,-69.388,-162.419
170.248008,11460.889,0,61.66664,12149.08,12214.7,-81.353,-163.463,-244.816,0.332303,0.963,0.963,-66.361,-132.571,-68.866,-130.468
170.268008,11462.081,0,59.44639,12069.33,12168.66,-78.084,-157.191,-235.275,0.331884,0.963,0.963,-64.081,-127.946,-60.087,-121.516
170.288008,11463.265,0,59.44639,12021.58,12120.88,-72.522,-145.992,-218.514,0.331887,0.963,0.963,-59.77,-119.322,-58.002,-115.463
170.308008,11464.442,0,59.44639,11934.93,12061.78,-69.313,-139.81,-209.123,0.331446,0.963,0.963,-57.55,-114.81,-56.214,-105.891
170.328008,11465.614,0,59.44639,11841.16,11997.97,-63.689,-128.667,-192.356,0.3311,0.963,0.963,-53.298,-106.241,-50.126,-99.187
170.348008,11466.779,0,59.44639,11814.48,11935.3,-57.582,-116.084,-173.666,0.331568,0.963,0.963,-48.333,-96.377,-52.171,-92.092
170.368008,11467.938,0,57.97813,11794.26,11869.26,-53.395,-107.28,-160.675,0.332317,0.963,0.963,-44.87,-89.57,-42.935,-84.528
170.388008,11469.093,0,57.97813,11732.89,11815.52,-51.606,-103.728,-155.334,0.332226,0.963,0.963,-43.596,-87.002,-41.292,-81.104
170.408008,11470.244,0,57.97813,11696.79,11777.1,-49.125,-98.711,-147.836,0.332294,0.963,0.963,-41.63,-83.079,-39.033,-79.394
170.428008,11471.39,0,57.97813,11644.83,11725.38,-48.326,-97.122,-145.448,0.332256,0.962,0.963,-41.149,-82.107,-40.77,-77.821
170.448008,11472.531,0,57.97813,11587.81,11667.76,-50.712,-101.903,-152.615,0.332287,0.962,0.962,-43.385,-86.585,-40.067,-82.584
170.468008,11473.669,0,56.84929,11541.58,11621.51,-52.553,-105.667,-158.22,0.332151,0.962,0.962,-45.175,-90.144,-48.424,-85.182
170.488008,11474.801,0,56.84929,11478.8,11578.75,-57.057,-114.836,-171.893,0.331933,0.962,0.962,-49.292,-98.345,-46.899,-95.191
170.508008,11475.929,0,56.84929,11392.88,11528.07,-59.482,-120.027,-179.509,0.331359,0.962,0.962,-51.797,-103.256,-51.806,-100.682
170.528008,11477.052,0,56.84929,11337.84,11470.04,-64.704,-130.563,-195.267,0.331362,0.962,0.962,-56.618,-112.901,-55.412,-110.096
170.548008,11478.168,0,56.84929,11277.11,11400.37,-66.985,-135.097,-202.082,0.331474,0.962,0.962,-58.924,-117.532,-55.459,-111.444
